,Transaction Date,Description,Institution,Account,Category,Is Hidden,Is Pending,Amount,Standardized Description,Master Category
2246,2023-07-15,AUTOSAVE SAVINGS,Chase - via Direct Web API,CHASE SAVINGS,SAVINGS,No,No,400.0,AUTOSAVE SAVINGS,MISCELLANEOUS
2247,2023-07-15,AUTOSAVE SAVINGS,Chase - via Direct Web API,CHASE CHECKING,SAVINGS,No,No,-400.0,AUTOSAVE SAVINGS,MISCELLANEOUS
2248,2023-07-15,SCHWAB BROKERAGE MONEYLINK WEB ID,Chase - via Direct Web API,CHASE CHECKING,TRANSFERS,No,No,-350.0,SCHWAB BROKERAGE MONEYLINK WEB ID,MISCELLANEOUS
2249,2023-07-15,QT,Chase - via Direct Web API,CHASE FREEDOM,RESTAURANTS/DINING,No,No,-46.55,QT,FOOD AND DINING
2250,2023-07-15,HELLO INDIA,Chase - via Direct Web API,CHASE FREEDOM,RESTAURANTS/DINING,No,No,-1.0,HELLO INDIA,FOOD AND DINING
2251,2023-07-15,HELLO INDIA,Chase - via Direct Web API,CHASE FREEDOM,RESTAURANTS/DINING,No,No,-2.61,HELLO INDIA,FOOD AND DINING
2252,2023-07-15,AMC ONLINE,Chase - via Direct Web API,CHASE FREEDOM,ENTERTAINMENT,No,No,-4.74,AMC ONLINE,ENTERTAINMENT
2253,2023-07-15,AMZN MKTP US AMZN.COM BILLWA,Discover Credit Card - via Direct Web Access,DISCOVER,SHOPPING,No,No,-209.64,AMAZON,SHOPPING/GROCERIES
2254,2023-07-15,TMOBILE AUTO PAY WA,Discover Credit Card - via Direct Web Access,DISCOVER,"PHONE, INTERNET & CABLE",No,No,-53.29,TMOBILE AUTO PAY WA,BILLS AND UTILITIES
2255,2023-07-14,TARGET,Chase - via Direct Web API,CHASE FREEDOM,SHOPPING,No,No,-27.54,TARGET,SHOPPING/GROCERIES
2256,2023-07-14,MCDONALDS OF,Chase - via Direct Web API,CHASE FREEDOM,FAST FOOD & CONVENIENCE,No,No,-4.85,MCDONALDS OF,FOOD AND DINING
2257,2023-07-14,HELLO INDIA,Chase - via Direct Web API,CHASE FREEDOM,RESTAURANTS/DINING,No,No,-1.0,HELLO INDIA,FOOD AND DINING
2258,2023-07-14,AMAZON.COM AMZN.COM BILLWA,Discover Credit Card - via Direct Web Access,DISCOVER,SHOPPING,No,No,-16.88,AMAZON,SHOPPING/GROCERIES
2259,2023-07-14,TELADOC HEALTH I DIRECT DEP PPD ID,Chase - via Direct Web API,CHASE CHECKING,INCOME,No,No,3743.3,TELADOC HEALTH I DIRECT DEP PPD ID,INCOME
2260,2023-07-14,ROBINHOOD DEBITS WEB ID,Chase - via Direct Web API,CHASE CHECKING,INVESTMENT SAVINGS,No,No,-300.0,ROBINHOOD DEBITS WEB ID,MISCELLANEOUS
2261,2023-07-13,DEPOSIT OF INTO ROBINHOOD BROKERAGE ACCOUNT ENDING IN,Robinhood,ROBINHOOD,INVESTMENT TRANSFERS,No,No,300.0,DEPOSIT OF INTO ROBINHOOD BROKERAGE ACCOUNT ENDING IN,MISCELLANEOUS
2262,2023-07-13,HELLO INDIA,Chase - via Direct Web API,CHASE FREEDOM,RESTAURANTS/DINING,No,No,-3.0,HELLO INDIA,FOOD AND DINING
2263,2023-07-13,FOODISTAAN EVENTS GRAND PRAIRIETX,Discover Credit Card - via Direct Web Access,DISCOVER,GROCERIES,No,No,-25.98,FOODISTAAN EVENTS GRAND PRAIRIETX,SHOPPING/GROCERIES
2264,2023-07-13,APLPAY STARBUCKS WA,American Express - Amex Account - via Direct Web Access,AMEX,COFFEE,No,No,-10.0,STARBUCKS,FOOD AND DINING
2265,2023-07-12,DUNKIN,Chase - via Direct Web API,CHASE FREEDOM,COFFEE,No,No,-2.69,DUNKIN,FOOD AND DINING
2266,2023-07-12,HELLO INDIA,Chase - via Direct Web API,CHASE FREEDOM,RESTAURANTS/DINING,No,No,-1.0,HELLO INDIA,FOOD AND DINING
2267,2023-07-11,TX DPS DL OFFICE,Chase - via Direct Web API,CHASE FREEDOM,AUTO & TRANSPORT,No,No,-33.0,TX DPS DL OFFICE,BILLS AND UTILITIES
2268,2023-07-11,HELLO INDIA,Chase - via Direct Web API,CHASE FREEDOM,RESTAURANTS/DINING,No,No,-2.0,HELLO INDIA,FOOD AND DINING
2269,2023-07-10,HELLO INDIA,Chase - via Direct Web API,CHASE FREEDOM,RESTAURANTS/DINING,No,No,-1.0,HELLO INDIA,FOOD AND DINING
2270,2023-07-09,THE HALAL GUYS PLANO,Chase - via Direct Web API,CHASE FREEDOM,RESTAURANTS/DINING,No,No,-14.6,THE HALAL GUYS PLANO,FOOD AND DINING
2271,2023-07-09,ZELLE PAYMENT TO RAMAKRISHNA UTD,Chase - via Direct Web API,CHASE CHECKING,PAYMENT,No,No,-185.0,ZELLE PAYMENT TO RAMAKRISHNA UTD,MISCELLANEOUS
2272,2023-07-09,ATM WITHDRAWAL WIND,Chase - via Direct Web API,CHASE CHECKING,CASH/ATM,No,No,-100.0,ATM WITHDRAWAL WIND,MISCELLANEOUS
2273,2023-07-09,HELLO INDIA,Chase - via Direct Web API,CHASE FREEDOM,RESTAURANTS/DINING,No,No,-1.0,HELLO INDIA,FOOD AND DINING
2274,2023-07-09,TARGET,Chase - via Direct Web API,CHASE FREEDOM,SHOPPING,No,No,-63.24,TARGET,SHOPPING/GROCERIES
2275,2023-07-09,TST KARYA SIDDHI HANU,Chase - via Direct Web API,CHASE FREEDOM,RESTAURANTS/DINING,No,No,-21.95,TST KARYA SIDDHI HANU,FOOD AND DINING
2276,2023-07-08,STARBUCKS STORE,Chase - via Direct Web API,CHASE FREEDOM,COFFEE,No,No,-2.87,STARBUCKS,FOOD AND DINING
2277,2023-07-08,HELLO INDIA,Chase - via Direct Web API,CHASE FREEDOM,RESTAURANTS/DINING,No,No,-1.0,HELLO INDIA,FOOD AND DINING
2278,2023-07-07,HELLO INDIA,Chase - via Direct Web API,CHASE FREEDOM,RESTAURANTS/DINING,No,No,-2.0,HELLO INDIA,FOOD AND DINING
2279,2023-07-07,APLPAY STARBUCKS WA,American Express - Amex Account - via Direct Web Access,AMEX,COFFEE,No,No,-10.0,STARBUCKS,FOOD AND DINING
2280,2023-07-07,CRUNCH FIT CLUB FEES PPD ID,Chase - via Direct Web API,CHASE CHECKING,GYM,No,No,-18.48,CRUNCH FIT CLUB FEES PPD ID,HEALTH
2281,2023-07-06,ATT UVERSE PAYMENT TX,American Express - Amex Account - via Direct Web Access,AMEX,"PHONE, INTERNET & CABLE",No,No,-55.58,ATT UVERSE PAYMENT TX,BILLS AND UTILITIES
2282,2023-07-04,HELLO INDIA,Chase - via Direct Web API,CHASE FREEDOM,RESTAURANTS/DINING,No,No,-6.48,HELLO INDIA,FOOD AND DINING
2283,2023-07-04,TARGET,Chase - via Direct Web API,CHASE FREEDOM,SHOPPING,No,No,-52.94,TARGET,SHOPPING/GROCERIES
2284,2023-07-03,RACETRAC614 00006148,Chase - via Direct Web API,CHASE FREEDOM,GAS & FUEL,No,No,-40.7,RACETRAC614 00006148,BILLS AND UTILITIES
2285,2023-07-03,HELLO INDIA,Chase - via Direct Web API,CHASE FREEDOM,RESTAURANTS/DINING,No,No,-1.0,HELLO INDIA,FOOD AND DINING
2286,2023-07-03,AUTOMATIC STATEMENT CREDIT,Discover Credit Card - via Direct Web Access,DISCOVER,INCOME,No,No,3.99,AUTOMATIC STATEMENT CREDIT,INCOME
2287,2023-07-03,APLPAY STARBUCKS WA,American Express - Amex Account - via Direct Web Access,AMEX,COFFEE,No,No,-10.0,STARBUCKS,FOOD AND DINING
2288,2023-07-03,BELL WEB PMTS WEB ID,Chase - via Direct Web API,CHASE CHECKING,RENT,No,No,-1424.56,BELL WEB PMTS WEB ID,BILLS AND UTILITIES
2289,2023-07-03,SIXFLAGS OT ARLINGTOTX,Chase - via Direct Web API,CHASE FREEDOM,ENTERTAINMENT,No,No,-120.06,SIXFLAGS OT ARLINGTOTX,ENTERTAINMENT
2290,2023-07-02,TARGET,Chase - via Direct Web API,CHASE FREEDOM,SHOPPING,No,No,-47.15,TARGET,SHOPPING/GROCERIES
2291,2023-07-02,APLPAY HELLO INDIA PLANO TX,American Express - Amex Account - via Direct Web Access,AMEX,RESTAURANTS/DINING,No,No,-2.0,HELLO INDIA,FOOD AND DINING
2292,2023-07-01,AUTOSAVE SAVINGS,Chase - via Direct Web API,CHASE SAVINGS,SAVINGS,No,No,400.0,AUTOSAVE SAVINGS,MISCELLANEOUS
2293,2023-07-01,CRUNCH FIT CLUB FEES PPD ID,Chase - via Direct Web API,CHASE CHECKING,GYM,No,No,-54.11,CRUNCH FIT CLUB FEES PPD ID,HEALTH
2294,2023-07-01,AUTOSAVE SAVINGS,Chase - via Direct Web API,CHASE CHECKING,SAVINGS,No,No,-400.0,AUTOSAVE SAVINGS,MISCELLANEOUS
2295,2023-07-01,SCHWAB BROKERAGE MONEYLINK WEB ID,Chase - via Direct Web API,CHASE CHECKING,TRANSFERS,No,No,-350.0,SCHWAB BROKERAGE MONEYLINK WEB ID,MISCELLANEOUS
2296,2023-07-01,ABC FITNESS CLUBCHARGE PPD ID,Chase - via Direct Web API,CHASE CHECKING,GYM,No,No,-308.0,ABC FITNESS CLUBCHARGE PPD ID,HEALTH
2297,2023-07-01,ZELLE PAYMENT FROM JAYANTH JAYARAMAN,Chase - via Direct Web API,CHASE CHECKING,INCOME,No,No,16.09,ZELLE PAYMENT FROM JAYANTH JAYARAMAN,INCOME
2298,2023-07-01,HELLO INDIA,Chase - via Direct Web API,CHASE FREEDOM,RESTAURANTS/DINING,No,No,-4.78,HELLO INDIA,FOOD AND DINING
2299,2023-07-01,HELLO INDIA,Chase - via Direct Web API,CHASE FREEDOM,RESTAURANTS/DINING,No,No,-1.0,HELLO INDIA,FOOD AND DINING
2300,2023-07-01,STARBUCKS STORE,Chase - via Direct Web API,CHASE FREEDOM,COFFEE,No,No,-0.15,STARBUCKS,FOOD AND DINING
2301,2023-06-30,DUNKIN,Chase - via Direct Web API,CHASE FREEDOM,COFFEE,No,No,-5.67,DUNKIN,FOOD AND DINING
2302,2023-06-30,INTEREST PAID,Goldman Sachs - Marcus - via Direct Web Access,GOLDMAN SACHS,INTEREST INCOME,No,No,77.55,INTEREST PAID,INCOME
2303,2023-06-30,INTEREST PAID,Charles Schwab US,CHARLES SCHWAB CHECKING,INTEREST INCOME,No,No,0.02,INTEREST PAID,INCOME
2304,2023-06-30,TELADOC HEALTH I DIRECT DEP PPD ID,Chase - via Direct Web API,CHASE CHECKING,INCOME,No,No,3743.32,TELADOC HEALTH I DIRECT DEP PPD ID,INCOME
2305,2023-06-30,ROBINHOOD DEBITS WEB ID,Chase - via Direct Web API,CHASE CHECKING,INVESTMENT SAVINGS,No,No,-300.0,ROBINHOOD DEBITS WEB ID,MISCELLANEOUS
2306,2023-06-29,DEPOSIT OF INTO ROBINHOOD BROKERAGE ACCOUNT ENDING IN,Robinhood,ROBINHOOD,INVESTMENT TRANSFERS,No,No,300.0,DEPOSIT OF INTO ROBINHOOD BROKERAGE ACCOUNT ENDING IN,MISCELLANEOUS
2307,2023-06-29,DUNKIN,Chase - via Direct Web API,CHASE FREEDOM,COFFEE,No,No,-2.69,DUNKIN,FOOD AND DINING
2308,2023-06-29,ODP TRANSFER TO CHECKING,Chase - via Direct Web API,CHASE SAVINGS,TRANSFERS,No,No,-137.88,ODP TRANSFER TO CHECKING,MISCELLANEOUS
2309,2023-06-29,DISCOVER EPAYMENT WEB ID,Chase - via Direct Web API,CHASE CHECKING,CREDIT CARD PAYMENT,No,No,-1948.08,DISCOVER EPAYMENT WEB ID,MISCELLANEOUS
2310,2023-06-29,ODP TRANSFER FROM SAVINGS,Chase - via Direct Web API,CHASE CHECKING,TRANSFERS,No,No,137.88,ODP TRANSFER FROM SAVINGS,MISCELLANEOUS
2311,2023-06-29,CHASE CREDIT CRD AUTOPAY PPD ID,Chase - via Direct Web API,CHASE CHECKING,CREDIT CARD PAYMENT,No,No,-1082.88,CHASE CREDIT CRD AUTOPAY PPD ID,MISCELLANEOUS
2312,2023-06-28,DIRECTPAY FULL BALANCE,Discover Credit Card - via Direct Web Access,DISCOVER,INCOME,No,No,1948.08,DIRECTPAY FULL BALANCE,INCOME
2313,2023-06-28,AUTOMATIC PAYMENT THANK,Chase - via Direct Web API,CHASE FREEDOM,CREDIT CARD PAYMENT,No,No,1082.88,AUTOMATIC PAYMENT THANK,MISCELLANEOUS
2314,2023-06-27,HELLO INDIA,Chase - via Direct Web API,CHASE FREEDOM,RESTAURANTS/DINING,No,No,-2.0,HELLO INDIA,FOOD AND DINING
2315,2023-06-27,APLPAY STARBUCKS WA,American Express - Amex Account - via Direct Web Access,AMEX,COFFEE,No,No,-10.0,STARBUCKS,FOOD AND DINING
2316,2023-06-27,AUTOPAY PAYMENT THANK YOU,American Express - Amex Account - via Direct Web Access,AMEX,CREDIT CARD PAYMENT,No,No,1808.89,AUTOPAY PAYMENT THANK YOU,MISCELLANEOUS
2317,2023-06-27,AMERICAN EXPRESS PMT WEB ID,Chase - via Direct Web API,CHASE CHECKING,CREDIT CARD PAYMENT,No,No,-1808.89,AMERICAN EXPRESS PMT WEB ID,MISCELLANEOUS
2318,2023-06-26,ZELLE PAYMENT TO JORGE,Chase - via Direct Web API,CHASE CHECKING,PAYMENT,No,No,-1000.0,ZELLE PAYMENT TO JORGE,MISCELLANEOUS
2319,2023-06-26,DUNKIN,Chase - via Direct Web API,CHASE FREEDOM,COFFEE,No,No,-2.69,DUNKIN,FOOD AND DINING
2320,2023-06-26,HELLO INDIA,Chase - via Direct Web API,CHASE FREEDOM,RESTAURANTS/DINING,No,No,-28.12,HELLO INDIA,FOOD AND DINING
2321,2023-06-26,ZELLE PAYMENT FROM JAYANTH JAYARAMAN,Chase - via Direct Web API,CHASE CHECKING,INCOME,No,No,96.5,ZELLE PAYMENT FROM JAYANTH JAYARAMAN,INCOME
2322,2023-06-25,ZELLE PAYMENT FROM ARAVIND KUNIAMUTHUR KALIAPPAN,Chase - via Direct Web API,CHASE CHECKING,INCOME,No,No,224.26,ZELLE PAYMENT FROM ARAVIND KUNIAMUTHUR KALIAPPAN,INCOME
2323,2023-06-25,ZELLE PAYMENT FROM NARAYANAN VENGADESAN,Chase - via Direct Web API,CHASE CHECKING,INCOME,No,No,2.06,ZELLE PAYMENT FROM NARAYANAN VENGADESAN,INCOME
2324,2023-06-25,TARGET,Chase - via Direct Web API,CHASE FREEDOM,SHOPPING,No,No,-35.52,TARGET,SHOPPING/GROCERIES
2325,2023-06-25,INDIAN VEGETARIAN RE FRISCO TX,Discover Credit Card - via Direct Web Access,DISCOVER,RESTAURANTS/DINING,No,No,-10.79,INDIAN VEGETARIAN RE FRISCO TX,FOOD AND DINING
2326,2023-06-24,PATEL BROTHERS,Chase - via Direct Web API,CHASE FREEDOM,GROCERIES,No,No,-20.59,PATEL BROTHERS,SHOPPING/GROCERIES
2327,2023-06-24,HELLO INDIA,Chase - via Direct Web API,CHASE FREEDOM,RESTAURANTS/DINING,No,No,-1.0,HELLO INDIA,FOOD AND DINING
2328,2023-06-23,CHICKFILA,Chase - via Direct Web API,CHASE FREEDOM,FAST FOOD & CONVENIENCE,No,No,-15.69,CHICKFILA,FOOD AND DINING
2329,2023-06-23,APLPAY STARBUCKS WA,American Express - Amex Account - via Direct Web Access,AMEX,COFFEE,No,No,-10.0,STARBUCKS,FOOD AND DINING
2330,2023-06-22,TXU BILL PAYMENT,Chase - via Direct Web API,CHASE FREEDOM,"ENERGY, GAS & ELECTRIC",No,No,-103.64,TXU BILL PAYMENT,BILLS AND UTILITIES
2331,2023-06-21,CIRCLE K,Chase - via Direct Web API,CHASE FREEDOM,GAS & FUEL,No,No,-40.8,CIRCLE K,BILLS AND UTILITIES
2332,2023-06-21,DUNKIN PLANO TX,Discover Credit Card - via Direct Web Access,DISCOVER,COFFEE,No,No,-2.69,DUNKIN,FOOD AND DINING
2333,2023-06-19,FOREIGN FEE,Chase - via Direct Web API,CHASE FREEDOM,BANK FEE,No,No,-38.2,FOREIGN FEE,MISCELLANEOUS
2334,2023-06-18,ATM WITHDRAWAL HICK,Chase - via Direct Web API,CHASE CHECKING,CASH/ATM,No,No,-300.0,ATM WITHDRAWAL HICK,MISCELLANEOUS
2335,2023-06-18,QR INDIA MBE SALESVIS,Chase - via Direct Web API,CHASE FREEDOM,RESTAURANTS/DINING,No,No,-1273.34,QR INDIA MBE SALESVIS,FOOD AND DINING
2336,2023-06-18,QATAR AIR,Chase - via Direct Web API,CHASE FREEDOM,AIR TRAVEL,No,No,-1721.71,QATAR AIR,ENTERTAINMENT
2337,2023-06-18,QATAR AIR KBAUI,Chase - via Direct Web API,CHASE FREEDOM,AIR TRAVEL,No,No,-63.2,QATAR AIR KBAUI,ENTERTAINMENT
2338,2023-06-18,TARGET PLANO TX,Discover Credit Card - via Direct Web Access,DISCOVER,SHOPPING,No,No,-43.56,TARGET,SHOPPING/GROCERIES
2339,2023-06-18,APLPAY TST VELVET TTHE COLONY TX,American Express - Amex Account - via Direct Web Access,AMEX,RESTAURANTS/DINING,No,No,-3.02,APLPAY TST VELVET TTHE COLONY TX,FOOD AND DINING
2340,2023-06-18,APLPAY STARBUCKS WA,American Express - Amex Account - via Direct Web Access,AMEX,COFFEE,No,No,-10.0,STARBUCKS,FOOD AND DINING
2341,2023-06-17,ABC FITNESS CLUBCHARGE PPD ID,Chase - via Direct Web API,CHASE CHECKING,GYM,No,No,-308.0,ABC FITNESS CLUBCHARGE PPD ID,HEALTH
2342,2023-06-17,DOMINOS,Chase - via Direct Web API,CHASE FREEDOM,FAST FOOD & CONVENIENCE,No,No,-19.31,DOMINOS,FOOD AND DINING
